Date,Value,Currency
2018-11-01,5628.34,EUR
2018-12-31,3273.90,EUR
2018-12-30,3335.50,EUR
2018-12-28,3457.75,EUR
2018-12-27,3212.34,EUR
2018-12-26,3369.23,EUR
2018-12-25,3359.73,EUR
2018-12-24,3588.94,EUR
2018-12-23,3462.20,EUR
2018-12-21,3409.53,EUR
2018-12-20,3628.10,EUR
2018-12-19,3280.19,EUR
2018-12-18,3275.35,EUR
2018-12-17,3136.49,EUR
2018-12-14,2847.90,EUR
2018-12-13,2901.78,EUR
2018-12-12,3077.18,EUR
2018-12-11,2995.07,EUR
2018-12-10,3045.56,EUR
2018-12-07,3010.75,EUR
2018-12-06,3070.14,EUR
2018-12-05,3289.59,EUR
2018-12-04,3480.95,EUR
2018-12-03,3417.29,EUR
2018-12-02,3615.57,EUR
2017-01-31,901.380,EUR
2017-01-30,859.448,EUR
2017-01-27,859.568,EUR
2017-01-26,851.703,EUR
2017-01-25,833.703,EUR
2017-01-24,830.474,EUR
2017-01-23,860.258,EUR
2017-01-22,0.001000,EUR
2017-01-20,837.598,EUR
2017-01-19,842.372,EUR
2017-01-18,815.048,EUR
2017-01-17,848.139,EUR
2017-01-16,778.205,EUR
2017-01-13,777.145,EUR
2017-01-12,764.668,EUR
2017-01-11,744.423,EUR
2017-01-10,853.897,EUR
2017-01-09,854.636,EUR
2017-01-08,0.001000,EUR
2017-01-06,835.878,EUR
2017-01-05,941.939,EUR
2017-01-04,1089.33,EUR
2017-01-03,987.624,EUR
2017-01-02,966.368,EUR
2017-01-01,0.001000,EUR
2017-02-28,1123.42,EUR
2017-02-27,1126.78,EUR
2017-02-24,1111.51,EUR
2017-02-23,1110.79,EUR
2017-02-22,1063.43,EUR
2017-02-21,1054.32,EUR
2017-02-20,1014.04,EUR
2017-02-17,983.221,EUR
2017-02-16,972.900,EUR
2017-02-15,952.954,EUR
2017-02-14,951.139,EUR
2017-02-13,936.975,EUR
2017-02-10,936.337,EUR
2017-02-09,916.024,EUR
2017-02-08,988.912,EUR
2017-02-07,976.726,EUR
2017-02-06,950.195,EUR
2017-02-03,941.459,EUR
2017-02-02,932.460,EUR
2017-02-01,909.234,EUR
2017-03-31,0.000900,EUR
2017-03-30,1009.40,EUR
2017-03-29,965.109,EUR
2017-03-28,962.927,EUR
2017-03-27,962.100,EUR
2017-03-26,963.114,EUR
2017-03-24,871.532,EUR
2017-03-23,959.389,EUR
2017-03-22,966.416,EUR
2017-03-21,1044.06,EUR
2017-03-20,974.702,EUR
2017-03-19,0.000900,EUR
2017-03-17,994.748,EUR
2017-03-16,1091.77,EUR
2017-03-15,1180.81,EUR
2017-03-14,1167.71,EUR
2017-03-13,1157.74,EUR
2017-03-10,1051.52,EUR
2017-03-09,1130.04,EUR
2017-03-08,1084.93,EUR
2017-03-07,1165.54,EUR
2017-03-06,1202.53,EUR
2017-03-03,1221.44,EUR
2017-03-02,1190.89,EUR
2017-03-01,1156.66,EUR
2017-04-30,1298.58,EUR
2017-04-28,0.000700,EUR
2017-04-27,1224.00,EUR
2017-04-26,1222.24,EUR
2017-04-25,1177.68,EUR
2017-04-24,1163.59,EUR
2017-04-23,1148.10,EUR
2017-04-21,0.000700,EUR
2017-04-20,1166.60,EUR
2017-04-19,1155.04,EUR
2017-04-18,1132.54,EUR
2017-04-17,1133.23,EUR
2017-04-16,1124.65,EUR
2017-04-14,0.000800,EUR
2017-04-13,1109.47,EUR
2017-04-12,1102.53,EUR
2017-04-11,1142.29,EUR
2017-04-10,1152.15,EUR
2017-04-09,1139.93,EUR
2017-04-07,0.000800,EUR
2017-04-06,1118.38,EUR
2017-04-05,1114.14,EUR
2017-04-04,1057.97,EUR
2017-04-03,1069.86,EUR
2017-04-02,1076.13,EUR
2017-05-31,2148.31,EUR
2017-05-30,2062.49,EUR
2017-05-29,1970.50,EUR
2017-05-28,2038.20,EUR
2017-05-26,0.000400,EUR
2017-05-25,2004.49,EUR
2017-05-24,2056.35,EUR
2017-05-23,2187.07,EUR
2017-05-22,2022.20,EUR
2017-05-21,1894.84,EUR
2017-05-19,0.000500,EUR
2017-05-18,1764.31,EUR
2017-05-17,1684.87,EUR
2017-05-16,1624.13,EUR
2017-05-15,1575.43,EUR
2017-05-14,1564.34,EUR
2017-05-12,0.000500,EUR
2017-05-11,1552.09,EUR
2017-05-10,1672.55,EUR
2017-05-09,1608.65,EUR
2017-05-08,1553.65,EUR
2017-05-07,1517.44,EUR
2017-05-05,0.000600,EUR
2017-05-04,1373.48,EUR
2017-05-03,1393.57,EUR
2017-05-02,1358.75,EUR
2017-05-01,1324.68,EUR
2017-06-30,0.000400,EUR
2017-06-29,2168.73,EUR
2017-06-28,2246.88,EUR
2017-06-27,2272.94,EUR
2017-06-26,2310.52,EUR
2017-06-25,2183.25,EUR
2017-06-23,0.000300,EUR
2017-06-22,2430.60,EUR
2017-06-21,2440.00,EUR
2017-06-20,2407.27,EUR
2017-06-19,2471.90,EUR
2017-06-18,2335.60,EUR
2017-06-16,0.000400,EUR
2017-06-15,2248.40,EUR
2017-06-14,2179.95,EUR
2017-06-13,2202.84,EUR
2017-06-12,2420.49,EUR
2017-06-11,2374.20,EUR
2017-06-09,0.000300,EUR
2017-06-08,2511.43,EUR
2017-06-07,2488.74,EUR
2017-06-06,2384.95,EUR
2017-06-05,2552.73,EUR
2017-06-04,2395.84,EUR
2017-06-02,0.000400,EUR
2017-06-01,2223.44,EUR
2017-07-31,2323.43,EUR
2017-07-30,2453.20,EUR
2017-07-28,0.000300,EUR
2017-07-27,2403.17,EUR
2017-07-26,2298.27,EUR
2017-07-25,2196.34,EUR
2017-07-24,2220.13,EUR
2017-07-23,2364.75,EUR
2017-07-21,0.000300,EUR
2017-07-20,2299.30,EUR
2017-07-19,2485.44,EUR
2017-07-18,1976.76,EUR
2017-07-17,2022.07,EUR
2017-07-16,1945.16,EUR
2017-07-14,0.000400,EUR
2017-07-13,1957.34,EUR
2017-07-12,2070.31,EUR
2017-07-11,2095.05,EUR
2017-07-10,2040.00,EUR
2017-07-09,2053.63,EUR
2017-07-07,0.000400,EUR
2017-07-06,2199.22,EUR
2017-07-05,2301.04,EUR
2017-07-04,2310.42,EUR
2017-07-03,2302.09,EUR
2017-07-02,2250.44,EUR
2017-08-31,4135.96,EUR
2017-08-30,3984.83,EUR
2017-08-29,3832.06,EUR
2017-08-28,3834.17,EUR
2017-08-27,3669.69,EUR
2017-08-25,0.000200,EUR
2017-08-24,3700.00,EUR
2017-08-23,3647.72,EUR
2017-08-22,3527.72,EUR
2017-08-21,3455.51,EUR
2017-08-20,3402.44,EUR
2017-08-18,0.000200,EUR
2017-08-17,3498.24,EUR
2017-08-16,3629.53,EUR
2017-08-15,3735.53,EUR
2017-08-14,3538.33,EUR
2017-08-13,3660.74,EUR
2017-08-11,0.000200,EUR
2017-08-10,3100.73,EUR
2017-08-09,2911.75,EUR
2017-08-08,2845.25,EUR
2017-08-07,2902.02,EUR
2017-08-06,2887.79,EUR
2017-08-04,0.000300,EUR
2017-08-03,2424.78,EUR
2017-08-02,2370.22,EUR
2017-08-01,2300.68,EUR
2017-09-28,3536.54,EUR
2017-09-27,3576.01,EUR
2017-09-26,3580.00,EUR
2017-09-25,3282.02,EUR
2017-09-24,3300.87,EUR
2017-09-22,0.000200,EUR
2017-09-21,3011.26,EUR
2017-09-20,3051.85,EUR
2017-09-19,3231.98,EUR
2017-09-18,3266.29,EUR
2017-09-17,3433.28,EUR
2017-09-15,0.000200,EUR
2017-09-14,3118.25,EUR
2017-09-13,2730.52,EUR
2017-09-12,3236.82,EUR
2017-09-11,3484.00,EUR
2017-09-10,3511.01,EUR
2017-09-08,0.000200,EUR
2017-09-07,3598.79,EUR
2017-09-06,3881.39,EUR
2017-09-05,3864.70,EUR
2017-09-04,3703.96,EUR
2017-09-03,3596.37,EUR
2017-09-01,0.000200,EUR
2017-10-31,5536.58,EUR
2017-10-30,5286.69,EUR
2017-10-26,4967.11,EUR
2017-10-25,4976.29,EUR
2017-10-24,4887.41,EUR
2017-10-23,4698.34,EUR
2017-10-22,5034.32,EUR
2017-10-19,5054.01,EUR
2017-10-18,4844.57,EUR
2017-10-17,4745.70,EUR
2017-10-16,4736.59,EUR
2017-10-15,4864.66,EUR
2017-10-12,4775.03,EUR
2017-10-11,4580.33,EUR
2017-10-10,4088.84,EUR
2017-10-09,4055.57,EUR
2017-10-08,4074.69,EUR
2017-10-05,3728.38,EUR
2017-10-04,3681.99,EUR
2017-10-03,3591.73,EUR
2017-10-02,3673.45,EUR
2017-10-01,3730.97,EUR
2017-11-30,8353.86,EUR
2017-11-29,8274.71,EUR
2017-11-28,8316.73,EUR
2017-11-27,8140.49,EUR
2017-11-26,0.000100,EUR
2017-11-24,6914.75,EUR
2017-11-23,6771.20,EUR
2017-11-22,7041.24,EUR
2017-11-21,6924.39,EUR
2017-11-20,7044.46,EUR
2017-11-19,0.000100,EUR
2017-11-17,0.000000,EUR
2017-11-16,0.000000,EUR
2017-11-15,6189.56,EUR
2017-11-14,5639.93,EUR
2017-11-13,5604.90,EUR
2017-11-12,0.000100,EUR
2017-11-10,5648.68,EUR
2017-11-09,6159.29,EUR
2017-11-08,6432.76,EUR
2017-11-07,6107.31,EUR
2017-11-06,5978.89,EUR
2017-11-03,6125.00,EUR
2017-11-02,6055.92,EUR
2017-11-01,5798.92,EUR
2017-12-31,0.000100,EUR
2017-12-29,12136.23,EUR
2017-12-28,12177.97,EUR
2017-12-27,12974.15,EUR
2017-12-26,13369.52,EUR
2017-12-25,11714.58,EUR
2017-12-22,11552.88,EUR
2017-12-21,13154.38,EUR
2017-12-20,13844.26,EUR
2017-12-19,14887.54,EUR
2017-12-18,16066.60,EUR
2017-12-17,0.000000,EUR
2017-12-15,14899.30,EUR
2017-12-14,13850.66,EUR
2017-12-13,13960.66,EUR
2017-12-12,14391.02,EUR
2017-12-11,14160.33,EUR
2017-12-10,0.000100,EUR
2017-12-08,13700.97,EUR
2017-12-07,14358.47,EUR
2017-12-06,11576.71,EUR
2017-12-05,9797.91,EUR
2017-12-04,9804.42,EUR
2017-12-03,0.000100,EUR
2017-12-01,9135.43,EUR
2020-01-31,9345.79,USD
2020-01-30,9523.81,USD
2020-01-29,9345.79,USD
2020-01-28,9345.79,USD
2020-01-27,8928.57,USD
2020-01-26,8572.19,USD
2020-01-25,8367.33,USD
2020-01-24,8474.58,USD
2020-01-23,8403.36,USD
2020-01-22,8695.65,USD
2020-01-21,8771.93,USD
2020-01-20,8620.69,USD
2020-01-19,8650.75,USD
2020-01-18,8947.71,USD
2020-01-17,8928.57,USD
2020-01-16,8695.65,USD
2020-01-15,8771.93,USD
2020-01-14,8849.56,USD
2020-01-13,8130.08,USD
2020-01-12,8176.08,USD
2020-01-11,8083.77,USD
2020-01-10,8196.72,USD
2020-01-09,7874.02,USD
2020-01-08,8064.52,USD
2020-01-07,8196.72,USD
2020-01-06,7751.94,USD
2020-01-05,7410.06,USD
2020-01-04,7411.11,USD
2020-01-03,7352.94,USD
2020-01-02,6993.01,USD
2020-01-01,7194.24,USD
2020-02-29,8652.94,USD
2020-02-28,8695.65,USD
2020-02-27,8771.93,USD
2020-02-26,8849.56,USD
2020-02-25,9345.79,USD
2020-02-24,9615.38,USD
2020-02-23,9889.95,USD
2020-02-22,9672.04,USD
2020-02-21,9708.74,USD
2020-02-20,9615.38,USD
2020-02-19,9615.38,USD
2020-02-18,10101.01,USD
2020-02-17,9708.74,USD
2020-02-16,9840.46,USD
2020-02-15,9927.18,USD
2020-02-14,10309.28,USD
2020-02-13,10204.08,USD
2020-02-12,10309.28,USD
2020-02-11,10204.08,USD
2020-02-10,9900.99,USD
2020-02-09,10086.05,USD
2020-02-08,9869.18,USD
2020-02-07,9803.92,USD
2020-02-06,9708.74,USD
2020-02-05,9615.38,USD
2020-02-04,9174.31,USD
2020-02-03,9259.26,USD
2020-02-02,9396.55,USD
2020-02-01,9373.57,USD
2020-03-31,6451.61,USD
2020-03-30,6410.26,USD
2020-03-29,5929.77,USD
2020-03-28,6205.84,USD
2020-03-27,6451.61,USD
2020-03-26,6711.41,USD
2020-03-25,6666.67,USD
2020-03-24,6756.76,USD
2020-03-23,6410.26,USD
2020-03-22,5913.64,USD
2020-03-21,6178.24,USD
2020-03-20,6211.18,USD
2020-03-19,6172.84,USD
2020-03-18,5235.60,USD
2020-03-17,5235.60,USD
2020-03-16,5025.13,USD
2020-03-15,5386.04,USD
2020-03-14,5320.86,USD
2020-03-13,5555.56,USD
2020-03-12,4975.12,USD
2020-03-11,7936.51,USD
2020-03-10,7936.51,USD
2020-03-09,7936.51,USD
2020-03-08,8218.45,USD
2020-03-07,8918.85,USD
2020-03-06,9090.91,USD
2020-03-05,9090.91,USD
2020-03-04,8771.93,USD
2020-03-03,8771.93,USD
2020-03-02,8849.56,USD
2020-03-01,8565.96,USD
2020-04-30,8695.65,USD
2020-04-29,8771.93,USD
2020-04-28,7812.50,USD
2020-04-27,7812.50,USD
2020-04-26,7650.62,USD
2020-04-25,7554.17,USD
2020-04-24,7575.76,USD
2020-04-23,7407.41,USD
2020-04-22,7092.20,USD
2020-04-21,6896.55,USD
2020-04-20,6896.55,USD
2020-04-19,7232.92,USD
2020-04-18,7251.20,USD
2020-04-17,7092.20,USD
2020-04-16,7092.20,USD
2020-04-15,6622.52,USD
2020-04-14,6849.32,USD
2020-04-13,6849.32,USD
2020-04-12,7016.94,USD
2020-04-11,6846.74,USD
2020-04-10,6849.32,USD
2020-04-09,7299.27,USD
2020-04-08,7352.94,USD
2020-04-07,7194.24,USD
2020-04-06,7246.38,USD
2020-04-05,6791.07,USD
2020-04-04,6857.90,USD
2020-04-03,6711.41,USD
2020-04-02,6802.72,USD
2020-04-01,6622.52,USD
2020-05-31,9459.62,USD
2020-05-30,9668.89,USD
2020-05-29,9433.96,USD
2020-05-28,9523.81,USD
2020-05-27,9174.31,USD
2020-05-26,8849.56,USD
2020-05-25,8928.57,USD
2020-05-24,9047.72,USD
2020-05-23,9232.73,USD
2020-05-22,9174.31,USD
2020-05-21,9090.91,USD
2020-05-20,9523.81,USD
2020-05-19,9708.74,USD
2020-05-18,9708.74,USD
2020-05-17,9678.74,USD
2020-05-16,9397.04,USD
2020-05-15,9345.79,USD
2020-05-14,9708.74,USD
2020-05-13,9259.26,USD
2020-05-12,8771.93,USD
2020-05-11,8620.69,USD
2020-05-10,8779.34,USD
2020-05-09,9633.83,USD
2020-05-08,9803.92,USD
2020-05-07,10000.00,USD
2020-05-06,9259.26,USD
2020-05-05,9009.01,USD
2020-05-04,8928.57,USD
2020-05-03,8908.60,USD
2020-05-02,8946.95,USD
2020-05-01,8849.56,USD
2020-06-30,9174.31,USD
2020-06-29,9174.31,USD
2020-06-28,9136.48,USD
2020-06-27,9032.84,USD
2020-06-26,9174.31,USD
2020-06-25,9259.26,USD
2020-06-24,9345.79,USD
2020-06-23,9615.38,USD
2020-06-22,9615.38,USD
2020-06-21,9316.87,USD
2020-06-20,9376.42,USD
2020-06-19,9259.26,USD
2020-06-18,9433.96,USD
2020-06-17,9523.81,USD
2020-06-16,9523.81,USD
2020-06-15,9433.96,USD
2020-06-14,9380.90,USD
2020-06-13,9456.12,USD
2020-06-12,9523.81,USD
2020-06-11,9345.79,USD
2020-06-10,9900.99,USD
2020-06-09,9803.92,USD
2020-06-08,9803.92,USD
2020-06-07,9735.27,USD
2020-06-06,9649.46,USD
2020-06-05,9708.74,USD
2020-06-04,9803.92,USD
2020-06-03,9615.38,USD
2020-06-02,9523.81,USD
2020-06-01,10204.08,USD
2020-07-31,11235.96,USD
2020-07-30,11111.11,USD
2020-07-29,11111.11,USD
2020-07-28,10869.57,USD
2020-07-27,10989.01,USD
2020-07-26,9902.50,USD
2020-07-25,9669.04,USD
2020-07-24,9615.38,USD
2020-07-23,9615.38,USD
2020-07-22,9523.81,USD
2020-07-21,9345.79,USD
2020-07-20,9174.31,USD
2020-07-19,9154.78,USD
2020-07-18,9155.07,USD
2020-07-17,9174.31,USD
2020-07-16,9090.91,USD
2020-07-15,9174.31,USD
2020-07-14,9259.26,USD
2020-07-13,9259.26,USD
2020-07-12,9281.29,USD
2020-07-11,9226.07,USD
2020-07-10,9259.26,USD
2020-07-09,9259.26,USD
2020-07-08,9433.96,USD
2020-07-07,9259.26,USD
2020-07-06,9345.79,USD
2020-07-05,9082.27,USD
2020-07-04,9114.97,USD
2020-07-03,9090.91,USD
2020-07-02,9090.91,USD
2020-07-01,9259.26,USD
2020-08-31,11627.91,USD
2020-08-30,11668.70,USD
2020-08-29,11520.41,USD
2020-08-28,11494.25,USD
2020-08-27,11363.64,USD
2020-08-26,11494.25,USD
2020-08-25,11363.64,USD
2020-08-24,11764.71,USD
2020-08-23,11663.86,USD
2020-08-22,11655.85,USD
2020-08-21,11627.91,USD
2020-08-20,11904.76,USD
2020-08-19,11764.71,USD
2020-08-18,12048.19,USD
2020-08-17,12195.12,USD
2020-08-16,11887.08,USD
2020-08-15,11867.61,USD
2020-08-14,11764.71,USD
2020-08-13,11764.71,USD
2020-08-12,11627.91,USD
2020-08-11,11363.64,USD
2020-08-10,11904.76,USD
2020-08-09,11685.36,USD
2020-08-08,11728.55,USD
2020-08-07,11627.91,USD
2020-08-06,11764.71,USD
2020-08-05,11764.71,USD
2020-08-04,11235.96,USD
2020-08-03,11235.96,USD
2020-08-02,11115.11,USD
2020-08-01,11732.87,USD
2020-09-30,10752.69,USD
2020-09-29,10771.16,USD
2020-09-28,10877.36,USD
2020-09-27,10755.60,USD
2020-09-26,10756.64,USD
2020-09-25,10711.72,USD
2020-09-24,10762.71,USD
2020-09-23,10251.57,USD
2020-09-22,10524.27,USD
2020-09-21,10512.31,USD
2020-09-20,10889.24,USD
2020-09-19,11070.93,USD
2020-09-18,10929.22,USD
2020-09-17,10938.95,USD
2020-09-16,10974.91,USD
2020-09-15,10802.75,USD
2020-09-14,10674.89,USD
2020-09-13,10386.84,USD
2020-09-12,10444.93,USD
2020-09-11,10399.49,USD
2020-09-10,10384.57,USD
2020-09-09,10298.23,USD
2020-09-08,10120.47,USD
2020-09-07,10389.44,USD
2020-09-06,10227.76,USD
2020-09-05,10052.85,USD
2020-09-04,10531.04,USD
2020-09-03,10708.05,USD
2020-09-02,11437.22,USD
2020-09-01,11986.41,USD
2020-10-31,13848.89,USD
2020-10-30,13513.51,USD
2020-10-29,13513.51,USD
2020-10-28,13333.33,USD
2020-10-27,13698.63,USD
2020-10-26,13157.89,USD
2020-10-25,13020.29,USD
2020-10-24,13073.67,USD
2020-10-23,12987.01,USD
2020-10-22,12987.01,USD
2020-10-21,12820.51,USD
2020-10-20,11904.76,USD
2020-10-19,11764.71,USD
2020-10-18,11460.26,USD
2020-10-17,11340.59,USD
2020-10-16,11363.64,USD
2020-10-15,11494.25,USD
2020-10-14,11494.25,USD
2020-10-13,11363.64,USD
2020-10-12,11494.25,USD
2020-10-11,11373.81,USD
2020-10-10,11354.80,USD
2020-10-09,11111.11,USD
2020-10-08,10869.57,USD
2020-10-07,10638.30,USD
2020-10-06,10638.30,USD
2020-10-05,10752.69,USD
2020-10-04,10665.52,USD
2020-10-03,10566.58,USD
2020-10-02,10638.30,USD
2020-10-01,10638.30,USD
2020-11-30,19607.84,USD
2020-11-28,17128.79,USD
2020-11-27,17241.38,USD
2020-11-26,17241.38,USD
2020-11-25,18867.92,USD
2020-11-24,19230.77,USD
2020-11-23,18518.52,USD
2020-11-22,18606.43,USD
2020-11-21,18589.68,USD
2020-11-20,18518.52,USD
2020-11-19,17857.14,USD
2020-11-18,17857.14,USD
2020-11-17,17543.86,USD
2020-11-16,16666.67,USD
2020-11-15,15935.58,USD
2020-11-14,16001.79,USD
2020-11-13,16393.44,USD
2020-11-12,16393.44,USD
2020-11-11,15625.00,USD
2020-11-10,15384.62,USD
2020-11-09,15384.62,USD
2020-11-08,15503.88,USD
2020-11-07,14835.85,USD
2020-11-06,15625.00,USD
2020-11-05,15625.00,USD
2020-11-04,14084.51,USD
2020-11-03,13888.89,USD
2020-11-02,13513.51,USD
2020-11-01,13802.38,USD
2020-12-31,29411.76,USD
2020-12-30,28571.43,USD
2020-12-29,27027.03,USD
2020-12-28,27027.03,USD
2020-12-25,24390.24,USD
2020-12-24,23809.52,USD
2020-12-23,23255.81,USD
2020-12-22,23809.52,USD
2020-12-21,22727.27,USD
2020-12-20,23809.52,USD
2020-12-19,23809.52,USD
2020-12-18,23255.81,USD
2020-12-17,22727.27,USD
2020-12-16,21276.60,USD
2020-12-15,19230.77,USD
2020-12-14,19230.77,USD
2020-12-13,19230.77,USD
2020-12-12,18518.52,USD
2020-12-11,18181.82,USD
2020-12-10,18518.52,USD
2020-12-04,18867.92,USD
2020-12-03,19607.84,USD
2020-12-02,19230.77,USD
2020-12-01,18867.92,USD
2019-01-31,3436.43,USD
2019-01-30,3472.22,USD
2019-01-29,3412.97,USD
2019-01-28,3448.28,USD
2019-01-25,3584.23,USD
2019-01-24,3597.12,USD
2019-01-23,3571.43,USD
2019-01-22,3597.12,USD
2019-01-21,3571.43,USD
2019-01-18,3649.64,USD
2019-01-17,3690.04,USD
2019-01-16,3649.64,USD
2019-01-15,3623.19,USD
2019-01-14,3663.00,USD
2019-01-13,3508.77,USD
2019-01-12,3623.19,USD
2019-01-11,3663.00,USD
2019-01-10,3663.00,USD
2019-01-09,4048.58,USD
2019-01-08,4048.58,USD
2019-01-07,4048.58,USD
2019-01-06,4048.58,USD
2019-01-05,3802.28,USD
2019-01-04,3875.97,USD
2019-01-03,3831.42,USD
2019-01-02,3875.97,USD
2019-01-01,3875.97,USD
2019-02-28,3816.79,USD
2019-02-27,3831.42,USD
2019-02-26,3816.79,USD
2019-02-25,3846.15,USD
2019-02-24,3798.50,USD
2019-02-23,4154.57,USD
2019-02-22,3984.06,USD
2019-02-21,3937.01,USD
2019-02-20,3968.25,USD
2019-02-19,3921.57,USD
2019-02-18,3906.25,USD
2019-02-17,3651.55,USD
2019-02-16,3624.10,USD
2019-02-15,3597.12,USD
2019-02-14,3584.23,USD
2019-02-13,3610.11,USD
2019-02-12,3623.19,USD
2019-02-11,3610.11,USD
2019-02-08,3663.00,USD
2019-02-07,3378.38,USD
2019-02-06,3389.83,USD
2019-02-05,3448.28,USD
2019-02-04,3436.43,USD
2019-02-01,3460.21,USD
2019-03-31,4149.38,USD
2019-03-30,4109.04,USD
2019-03-29,4115.23,USD
2019-03-28,4032.26,USD
2019-03-27,4048.58,USD
2019-03-26,3937.01,USD
2019-03-25,3921.57,USD
2019-03-24,3991.36,USD
2019-03-23,4002.62,USD
2019-03-22,4000.00,USD
2019-03-21,4000.00,USD
2019-03-20,4048.58,USD
2019-03-19,4016.06,USD
2019-03-18,3984.06,USD
2019-03-17,4002.42,USD
2019-03-16,4024.35,USD
2019-03-15,3921.57,USD
2019-03-14,3875.97,USD
2019-03-13,3875.97,USD
2019-03-12,3891.05,USD
2019-03-11,3875.97,USD
2019-03-10,3933.63,USD
2019-03-09,3929.60,USD
2019-03-08,3861.00,USD
2019-03-07,3875.97,USD
2019-03-06,3875.97,USD
2019-03-05,3875.97,USD
2019-03-04,3731.34,USD
2019-03-03,3809.86,USD
2019-03-02,3844.08,USD
2019-03-01,3831.42,USD
2019-04-30,5376.34,USD
2019-04-29,5347.59,USD
2019-04-28,5235.60,USD
2019-04-27,5262.91,USD
2019-04-26,5236.93,USD
2019-04-25,5235.60,USD
2019-04-24,5154.64,USD
2019-04-23,5464.48,USD
2019-04-22,5524.86,USD
2019-04-21,5405.41,USD
2019-04-20,5302.28,USD
2019-04-19,5285.16,USD
2019-04-18,5291.01,USD
2019-04-17,5291.01,USD
2019-04-16,5235.60,USD
2019-04-15,5208.33,USD
2019-04-14,5025.13,USD
2019-04-13,5077.69,USD
2019-04-12,5095.91,USD
2019-04-11,5076.14,USD
2019-04-10,5050.51,USD
2019-04-09,5319.15,USD
2019-04-08,5208.33,USD
2019-04-07,5291.01,USD
2019-04-06,5043.42,USD
2019-04-05,5042.65,USD
2019-04-04,5050.51,USD
2019-04-03,4901.96,USD
2019-04-02,4975.12,USD
2019-04-01,4901.96,USD
2019-05-31,8511.10,USD
2019-05-30,8547.01,USD
2019-05-29,8264.46,USD
2019-05-28,8695.65,USD
2019-05-27,8695.65,USD
2019-05-26,8771.93,USD
2019-05-25,8070.65,USD
2019-05-24,8035.12,USD
2019-05-23,8000.00,USD
2019-05-22,7874.02,USD
2019-05-21,7633.59,USD
2019-05-20,7936.51,USD
2019-05-19,8000.00,USD
2019-05-18,7296.39,USD
2019-05-17,7251.15,USD
2019-05-16,7352.94,USD
2019-05-15,7874.02,USD
2019-05-14,8196.72,USD
2019-05-13,8000.00,USD
2019-05-12,7812.50,USD
2019-05-11,7209.92,USD
2019-05-10,6405.25,USD
2019-05-09,6369.43,USD
2019-05-08,6172.84,USD
2019-05-07,5988.02,USD
2019-05-06,5813.95,USD
2019-05-05,5747.13,USD
2019-05-04,5884.34,USD
2019-05-03,5770.64,USD
2019-05-02,5747.13,USD
2019-05-01,5494.51,USD
2019-06-30,10638.30,USD
2019-06-29,12042.53,USD
2019-06-28,12345.68,USD
2019-06-27,11111.11,USD
2019-06-26,12987.01,USD
2019-06-25,11764.71,USD
2019-06-24,10989.01,USD
2019-06-23,10989.01,USD
2019-06-22,10491.64,USD
2019-06-21,9916.84,USD
2019-06-20,10204.08,USD
2019-06-19,9523.81,USD
2019-06-18,9259.26,USD
2019-06-17,9090.91,USD
2019-06-16,9345.79,USD
2019-06-15,8668.89,USD
2019-06-14,8661.81,USD
2019-06-13,8695.65,USD
2019-06-12,8264.46,USD
2019-06-11,8196.72,USD
2019-06-10,7936.51,USD
2019-06-09,8000.00,USD
2019-06-08,7948.32,USD
2019-06-07,8024.78,USD
2019-06-06,8000.00,USD
2019-06-05,7812.50,USD
2019-06-04,7812.50,USD
2019-06-03,7692.31,USD
2019-06-02,8130.08,USD
2019-06-01,8583.54,USD
2019-07-31,10101.01,USD
2019-07-30,9615.38,USD
2019-07-29,9523.81,USD
2019-07-28,9514.53,USD
2019-07-27,9444.96,USD
2019-07-26,9803.92,USD
2019-07-25,9900.99,USD
2019-07-24,9803.92,USD
2019-07-23,9900.99,USD
2019-07-22,10309.28,USD
2019-07-21,10309.28,USD
2019-07-20,11002.04,USD
2019-07-19,10526.32,USD
2019-07-18,10638.30,USD
2019-07-17,9708.74,USD
2019-07-16,9433.96,USD
2019-07-15,10869.57,USD
2019-07-14,10869.57,USD
2019-07-13,11263.88,USD
2019-07-12,11764.71,USD
2019-07-11,11363.64,USD
2019-07-10,12048.19,USD
2019-07-09,12500.00,USD
2019-07-08,12345.68,USD
2019-07-07,12345.68,USD
2019-07-06,11233.74,USD
2019-07-05,10989.01,USD
2019-07-04,11111.11,USD
2019-07-03,12048.19,USD
2019-07-02,10869.57,USD
2019-07-01,10638.30,USD
2019-08-31,9662.69,USD
2019-08-30,9615.38,USD
2019-08-29,9523.81,USD
2019-08-28,9708.74,USD
2019-08-27,10204.08,USD
2019-08-26,10416.67,USD
2019-08-25,10066.24,USD
2019-08-24,9996.23,USD
2019-08-23,10416.67,USD
2019-08-22,10101.01,USD
2019-08-21,10101.01,USD
2019-08-20,10752.69,USD
2019-08-19,10869.57,USD
2019-08-18,10358.49,USD
2019-08-17,10236.98,USD
2019-08-16,10309.28,USD
2019-08-15,10309.28,USD
2019-08-14,10000.00,USD
2019-08-13,10869.57,USD
2019-08-12,11363.64,USD
2019-08-11,11503.86,USD
2019-08-10,11292.47,USD
2019-08-09,11904.76,USD
2019-08-08,12048.19,USD
2019-08-07,11904.76,USD
2019-08-06,11494.25,USD
2019-08-05,11764.71,USD
2019-08-04,10982.46,USD
2019-08-03,10832.50,USD
2019-08-02,10526.32,USD
